N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found
25,0.0,0.0,5,4,24,0.3723185760985996,0.3723185760985996,"[1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1 1 1 0 1 0
 1 0 1]",False,0
25,0.0,0.0,5,4,25,0.3723185760985996,0.3723185760985996,"[1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1 1 1 0 1 0
 1 0 1]",False,0
25,0.0,0.0,5,4,26,0.3723185760985996,0.3723185760985996,"[1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1 1 1 0 1 0
 1 0 1]",False,0
25,0.0,0.0,5,4,27,0.3723185760985996,0.3723185760985996,"[1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1 1 1 0 1 0
 1 0 1]",False,0
25,0.0,0.0,5,4,28,0.3723185760985996,0.3723185760985996,"[1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1 1 1 0 1 0
 1 0 1]",False,0
25,0.0,0.0,5,4,29,0.3723185760985996,0.3723185760985996,"[1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1 1 1 0 1 0
 1 0 1]",False,0
25,0.0,0.1,2,5,0,0.0793764724804085,0.8887352764405053,"[1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,1,0.1287620135889042,0.8887352764405053,"[1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,2,0.16793044999815032,0.8887352764405053,"[1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,3,0.2137805750289179,0.8887352764405053,"[1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,4,0.2679902270876143,0.8887352764405053,"[1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,5,0.3297737804139096,0.8887352764405053,"[1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,6,0.2793740845590344,0.8887352764405053,"[1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,7,0.4603378616740665,0.8887352764405053,"[1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,8,0.4603379191890331,0.8887374204946268,"[1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,9,0.6871367503074992,0.8887374204946268,"[1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,10,0.8655252261540315,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,11,0.8973320547385012,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,12,0.9087932251321875,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,13,0.917388974284205,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,14,0.9403103716877641,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,15,0.9575013554188098,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,16,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,17,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,18,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,19,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,20,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,21,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,22,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,23,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,24,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,25,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,26,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,27,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,28,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,2,5,29,0.9603665193739842,0.9603665193739842,"[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1
 1 0 0]",False,0
25,0.0,0.1,3,6,0,0.3663400532064112,0.9452971454084664,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,1,0.6222487828941784,0.9453152729576801,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 0 1 0 1 1 1 0
 0 1 0]",False,0
25,0.0,0.1,3,6,2,0.9295671820582788,0.9453152729922645,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 0 1 0 1 1 1 0
 1 1 0]",False,0
25,0.0,0.1,3,6,3,0.9453065717409774,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,4,0.945313098016293,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,5,0.9453152736811841,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,6,0.9453152750949907,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,7,0.9453152772150092,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,8,0.9453152773917352,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,9,0.9453152773913893,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,10,0.945315277392081,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,11,0.9453152773927725,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,12,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,13,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,14,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,15,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,16,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,17,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,18,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,19,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,20,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,21,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,22,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,23,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,24,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,25,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,26,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,27,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,28,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,3,6,29,0.9453152773931184,0.9453152773931185,"[1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0
 0 1 1]",False,0
25,0.0,0.1,4,7,0,0.3015055876551249,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,1,0.572947371080919,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,2,0.7935352423994282,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,3,0.8638902323990953,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,4,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,5,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,6,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,7,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,8,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,9,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,10,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,11,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,12,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,13,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,14,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,15,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,16,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,17,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,18,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,19,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,20,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,21,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,22,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,23,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,24,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,25,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,26,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,27,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,28,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,4,7,29,0.8752645043729469,0.8752645043729468,"[1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1
 1 0 0]",False,0
25,0.0,0.1,5,8,0,0.3044876673031578,0.680535167271737,"[1 1 1 1 0 1 1 0 0 1 0 1 0 1 0 1 1 0 0 1 1 0 0 1 1 0 1 1 0 0 0 0 1 0 0 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,1,0.5188108247456483,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,2,0.6748499519533755,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,3,0.7094987019531076,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,4,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,5,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,6,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,7,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,8,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,9,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,10,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,11,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,12,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,13,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,14,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,15,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,16,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
25,0.0,0.1,5,8,17,0.7231286006266938,0.7231286006266939,"[1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1
 1 1 1]",False,0
